# creditos.dat - donde guarda cada juego su contador de creditos.
# Las lineas sin marca las comprobo buscar_creditos.sh ejecutando el juego:
# se le escriben creditos y se comprueba que el juego los gasta al pulsar START.
# Las marcadas (cheat) vienen de la coleccion de cheats de MAME y NO estan
# comprobadas: se leen solo si pasan la prueba de las monedas, y nunca se
# escribe en ellas. Varias direcciones con "+" son copias del mismo contador.
ddaydoo @:maincpu,program,e059   # (cheat)
ddayjlc @:maincpu,program,83f9   # (cheat)
ddayjlca @:maincpu,program,83f9   # (cheat)
ddcrew @:maincpu,program,ffc000   # (cheat)
ddcrew1 @:maincpu,program,ffc000   # (cheat)
ddcrew1d @:maincpu,program,ffc000   # (cheat)
ddcrew2 @:maincpu,program,ffc000   # (cheat)
ddcrew2d @:maincpu,program,ffc000   # (cheat)
ddcrewbl @:maincpu,program,ffc000   # (cheat)
ddcrewd @:maincpu,program,ffc000   # (cheat)
ddcrewj @:maincpu,program,ffc000   # (cheat)
ddcrewj2 @:maincpu,program,ffc000   # (cheat)
ddcrewj2d @:maincpu,program,ffc000   # (cheat)
ddcrewjd @:maincpu,program,ffc000   # (cheat)
ddcrewu @:maincpu,program,ffc000   # (cheat)
ddcrewud @:maincpu,program,ffc000   # (cheat)
ddp2 @:maincpu,program,80eed6   # (cheat)
ddp2100 @:maincpu,program,80eed4   # (cheat)
ddp2100c @:maincpu,program,80eed4   # (cheat)
ddp2100hk @:maincpu,program,80eed4   # (cheat)
ddp2100j @:maincpu,program,80eed4   # (cheat)
ddp2100k @:maincpu,program,80eed4   # (cheat)
ddp2100t @:maincpu,program,80eed4   # (cheat)
ddp2101 @:maincpu,program,80eed4   # (cheat)
ddp2101c @:maincpu,program,80eed4   # (cheat)
ddp2101hk @:maincpu,program,80eed4   # (cheat)
ddp2101j @:maincpu,program,80eed4   # (cheat)
ddp2101k @:maincpu,program,80eed4   # (cheat)
ddp2101t @:maincpu,program,80eed4   # (cheat)
ddp2c @:maincpu,program,80eed6   # (cheat)
ddp2hk @:maincpu,program,80eed6   # (cheat)
ddp2j @:maincpu,program,80eed6   # (cheat)
ddp2k @:maincpu,program,80eed6   # (cheat)
ddp2t @:maincpu,program,80eed6   # (cheat)
ddp3 @:maincpu,program,80394c   # (cheat)
ddpdfk @:maincpu,program,c1e0d7f   # (cheat)
ddpdfk10 @:maincpu,program,c1e0d7f   # (cheat)
ddpdoj @:maincpu,program,80394a   # (cheat)
ddpdoja @:maincpu,program,80394a   # (cheat)
ddpdojb @:maincpu,program,80394a   # (cheat)
ddpdojblk @:maincpu,program,80395a   # (cheat)
ddpdojblka @:maincpu,program,80395a   # (cheat)
ddpdojblkb @:maincpu,program,80395a   # (cheat)
ddpdojblkbl @:maincpu,program,80395a   # (cheat)
ddpdojp @:maincpu,program,80394a   # (cheat)
ddr2mlb @:maincpu,program,800e506c   # (cheat)
ddream95 @:maincpu,program,11481c   # (cheat)
deathsml @:maincpu,program,c060b23   # (cheat)
decodark @:maincpu,program,80   # (cheat)
decodark15 @:maincpu,program,80   # (cheat)
decodark16 @:maincpu,program,80   # (cheat)
deerhunt @:maincpu,program,209abf   # (cheat)
deerhunta @:maincpu,program,209abf   # (cheat)
deerhuntb @:maincpu,program,209abf   # (cheat)
deerhuntc @:maincpu,program,209abf   # (cheat)
deerhuntd @:maincpu,program,209abf   # (cheat)
deerhunte @:maincpu,program,209abd   # (cheat)
deerhuntj @:maincpu,program,209abf   # (cheat)
defcmnd @:maincpu,program,a037   # (cheat)
defence @:maincpu,program,a037   # (cheat)
defender @:maincpu,program,a037   # (cheat)
defenderb @:maincpu,program,a037   # (cheat)
defenderg @:maincpu,program,a037   # (cheat)
defenderom @:maincpu,program,a037   # (cheat)
defenderw @:maincpu,program,a037   # (cheat)
defense @:maincpu,program,ffc60d   # (cheat)
defenseb @:maincpu,program,a037   # (cheat)
deluxe4u @:maincpu,program,70a8c3   # (cheat)
deluxe5 @:maincpu,program,70a8c3   # (cheat)
deluxe5a @:maincpu,program,70a8c3   # (cheat)
deluxe5b @:maincpu,program,70a8c3   # (cheat)
demndrgn @:maincpu,program,e02f   # (cheat)
demoneye @:maincpu,program,8   # (cheat)
denseib @:maincpu,program,7e054b   # (cheat)
denseib2 @:maincpu,program,7e054b   # (cheat)
desert @:maincpu,program,c226   # (cheat)
desertbr @:maincpu,program,fff404   # (cheat)
desertbrd @:maincpu,program,fff404   # (cheat)
desertbrj @:maincpu,program,fff404   # (cheat)
desertbrjd @:maincpu,program,fff404   # (cheat)
desertdn @:maincpu,program,82c6   # (cheat)
detatwin @:maincpu,program,204025   # (cheat)
dfeveron @:maincpu,program,101731   # (cheat)
dfkbl @:maincpu,program,c1e0d7f   # (cheat)
dharma @:maincpu,program,40e046   # (cheat)
dharmag @:maincpu,program,40e046   # (cheat)
dharmaj @:maincpu,program,40e046   # (cheat)
dharmak @:maincpu,program,40e046   # (cheat)
diehard @:maincpu,program,183d05   # (cheat)
diehardu @:maincpu,program,609fe74   # (cheat)
dietgo @:maincpu,program,380064   # (cheat)
dietgoe @:maincpu,program,380064   # (cheat)
dietgoea @:maincpu,program,380064   # (cheat)
dietgoeb @:maincpu,program,380064   # (cheat)
dietgoj @:maincpu,program,380064   # (cheat)
dietgou @:maincpu,program,380064   # (cheat)
diggerc @:maincpu,program,1da5   # (cheat)
dirtfoxj @:maincpu,program,1033fd   # (cheat)
discoboy @:maincpu,program,f88c   # (cheat)
divebomb @:fgcpu,program,e035   # (cheat)
djgirl @:maincpu,program,f88c   # (cheat)
dking @:maincpu,program,6001   # (cheat)
dkingjr @:maincpu,program,6001   # (cheat)
dkong @:maincpu,program,6001
dkong3 @:maincpu,program,6bf1   # (cheat)
dkong3abl @:maincpu,program,6bf1   # (cheat)
dkong3b @:maincpu,program,6bf1   # (cheat)
dkong3hs @:maincpu,program,6bf1   # (cheat)
dkong3j @:maincpu,program,6bf1   # (cheat)
dkongddk @:maincpu,program,6001   # (cheat)
dkongf @:maincpu,program,6001   # (cheat)
dkonghrd @:maincpu,program,6001   # (cheat)
dkonghs @:maincpu,program,6001   # (cheat)
dkongike @:maincpu,program,6001   # (cheat)
dkongj @:maincpu,program,6001   # (cheat)
dkongjnrj @:maincpu,program,6001   # (cheat)
dkongjo @:maincpu,program,6001   # (cheat)
dkongjo1 @:maincpu,program,6001   # (cheat)
dkongjr @:maincpu,program,6001   # (cheat)
dkongjr2 @:maincpu,program,6001   # (cheat)
dkongjrb @:maincpu,program,6001   # (cheat)
dkongjrc @:maincpu,program,6001   # (cheat)
dkongjre @:maincpu,program,6001   # (cheat)
dkongjrhs @:maincpu,program,6001   # (cheat)
dkongjrj @:maincpu,program,6001   # (cheat)
dkongjrm @:maincpu,program,6001   # (cheat)
dkongjrmc @:maincpu,program,6001   # (cheat)
dkongjrpb @:maincpu,program,6001   # (cheat)
dkongo @:maincpu,program,6001   # (cheat)
dkongpe @:maincpu,program,6001   # (cheat)
dkongx @:maincpu,program,6001   # (cheat)
dkongx11 @:maincpu,program,6001   # (cheat)
dkremix @:maincpu,program,6001   # (cheat)
dland @:maincpu,program,e366   # (cheat)
dleague @:maincpu,program,10056f   # (cheat)
dleaguej @:maincpu,program,10056d   # (cheat)
dmnfrnt @:maincpu,program,810a3c   # (cheat)
dmnfrnt102 @:maincpu,program,810a3c   # (cheat)
dmnfrnt103 @:maincpu,program,810a3c   # (cheat)
dmnfrntpcb @:maincpu,program,810a8e   # (cheat)
dnmtdeka @:maincpu,program,183d05   # (cheat)
dnmtdekaa @:maincpu,program,609fc54   # (cheat)
dnmtdekab @:maincpu,program,609fc54   # (cheat)
doapp @:maincpu,program,8008caa8   # (cheat)
doappk @:maincpu,program,8008cb18   # (cheat)
dodgem @:maincpu,program,1c26   # (cheat)
dodgeman @:maincpu,program,a027   # (cheat)
dogosokb @:maincpu,program,fc5c   # (cheat)
dogosoke @:maincpu,program,fc5c   # (cheat)
dokidoki @:maincpu,program,c0d0   # (cheat)
dolmen @:maincpu,program,f0021   # (cheat)
dolmenk @:maincpu,program,f0021   # (cheat)
dominob @:maincpu,program,c432   # (cheat)
dominobv2 @:maincpu,program,c432   # (cheat)
dondokod @:maincpu,program,1028c7   # (cheat)
dondokodj @:maincpu,program,1028c7   # (cheat)
dondokodu @:maincpu,program,1028c7   # (cheat)
donpachi @:maincpu,program,10139b   # (cheat)
donpachihk @:maincpu,program,10139b   # (cheat)
donpachij @:maincpu,program,10139b   # (cheat)
donpachijs @:maincpu,program,10139b   # (cheat)
donpachikr @:maincpu,program,10139b   # (cheat)
dorunrun @:maincpu,program,200f   # (cheat)
dorunrun2 @:maincpu,program,200f   # (cheat)
dorunrunc @:maincpu,program,800f   # (cheat)
dorunrunca @:maincpu,program,800f   # (cheat)
dowild @:maincpu,program,2012   # (cheat)
dquizgo @:maincpu,program,341c8b   # (cheat)
dragoona @:maincpu,program,c01044   # (cheat)
dragoonj @:maincpu,program,c01044   # (cheat)
drgnbowl @:maincpu,program,62f15   # (cheat)
drgnbowla @:maincpu,program,62f15   # (cheat)
drgninja @:maincpu,program,ffa8c1   # (cheat)
drgninjab @:maincpu,program,ffa8bf   # (cheat)
drgninjab2 @:maincpu,program,ffa8bf   # (cheat)
drgninjam @:maincpu,program,ffa8c1   # (cheat)
drgnwrld @:maincpu,program,100c09   # (cheat)
drgnwrldv10c @:maincpu,program,100c09   # (cheat)
drgnwrldv11h @:maincpu,program,100c09   # (cheat)
drgnwrldv11ha @:maincpu,program,100c09   # (cheat)
drgnwrldv20j @:maincpu,program,100c09   # (cheat)
drgnwrldv21 @:maincpu,program,100c09   # (cheat)
drgnwrldv21j @:maincpu,program,100c09   # (cheat)
drgnwrldv30 @:maincpu,program,100c09   # (cheat)
drgpunch @:maincpu,program,773f   # (cheat)
drgw3 @:maincpu,program,8138ce   # (cheat)
drgw3100 @:maincpu,program,81393e   # (cheat)
drgw3103 @:maincpu,program,81391a   # (cheat)
drgw3105 @:maincpu,program,8138ce   # (cheat)
drifto94 @:maincpu,program,2026   # (cheat)
driftout @:maincpu,program,300837   # (cheat)
driftoutct @:maincpu,program,100837   # (cheat)
driftoutj @:maincpu,program,300837   # (cheat)
driveout @:maincpu,program,300837   # (cheat)
driver @:maincpu,program,800863dc   # (cheat)
drivera @:maincpu,program,800863dc   # (cheat)
drivfrcb @:maincpu,program,1d79   # (cheat)
drivfrcg @:maincpu,program,1d79   # (cheat)
drivfrcp @:maincpu,program,1d76   # (cheat)
drivfrcsg @:maincpu,program,1d79   # (cheat)
drivfrcsga @:maincpu,program,1d76   # (cheat)
drivfrcsgb @:maincpu,program,1d79   # (cheat)
drivfrct @:maincpu,program,1d79   # (cheat)
drmario @:maincpu,program,742   # (cheat)
dsmbl @:maincpu,program,c1e109f   # (cheat)
dsoccr94 @:maincpu,program,eff44   # (cheat)
dsoccr94j @:maincpu,program,eff44   # (cheat)
dsoccr94k @:maincpu,program,eff44   # (cheat)
dspirit @:maincpu,program,40f3   # (cheat)
dspirit1 @:maincpu,program,40f3   # (cheat)
dspirit2 @:maincpu,program,40f3   # (cheat)
dsrtwars @:maincpu,program,e   # (cheat)
dtfamily @:maincpu,program,ccba7   # (cheat)
dtrvwz5 @:maincpu,program,802b   # (cheat)
dtrvwz5v @:maincpu,program,802b   # (cheat)
duckhunt @:maincpu,program,635   # (cheat)
dumpmtmt @:maincpu,program,ffc000   # (cheat)
dungeonm @:maincpu,program,400207   # (cheat)
dungeonmu @:maincpu,program,400207   # (cheat)
dunkshot @:maincpu,program,ffc000   # (cheat)
dunkshota @:maincpu,program,ffc000   # (cheat)
dunkshoto @:maincpu,program,ffc000   # (cheat)
dw2001 @:maincpu,program,815d5e   # (cheat)
dwpc @:maincpu,program,813caa   # (cheat)
dwpc101j @:maincpu,program,813c64   # (cheat)
dyger @:maincpu,program,c00a   # (cheat)
dygera @:maincpu,program,c00a   # (cheat)
dynablst @:maincpu,program,a0051   # (cheat)
dynablstb @:maincpu,program,a0051   # (cheat)
dynablstb2 @:maincpu,program,a0051   # (cheat)
dynablstb3 @:maincpu,program,a0051   # (cheat)
dynablstb4 @:maincpu,program,a0051   # (cheat)
dynadice @:maincpu,program,400f   # (cheat)
dynagear @:maincpu,program,44   # (cheat)
dynamcop @:maincpu,program,513ab0   # (cheat)
dynamcopb @:maincpu,program,5110c0   # (cheat)
dynamski @:maincpu,program,f002   # (cheat)
dyndeka2 @:maincpu,program,513ab0   # (cheat)
dynduke @:maincpu,program,c993   # (cheat)
eagle @:maincpu,program,8032   # (cheat)
eagle2 @:maincpu,program,8032   # (cheat)
eagle3 @:maincpu,program,8032   # (cheat)
earthjkr @:maincpu,program,10094a   # (cheat)
earthjkra @:maincpu,program,10094a   # (cheat)
earthjkrb @:maincpu,program,10094a   # (cheat)
ecofghtr @:maincpu,program,ff02e8   # (cheat)
ecofghtra @:maincpu,program,ff02e8   # (cheat)
ecofghtrd @:maincpu,program,ff02e8   # (cheat)
ecofghtrh @:maincpu,program,ff02e8   # (cheat)
ecofghtru @:maincpu,program,ff02ea   # (cheat)
ecofghtru1 @:maincpu,program,ff02e8   # (cheat)
edonokib @:maincpu,program,7e0171   # (cheat)
edrandy @:maincpu,program,19400c   # (cheat)
edrandy1 @:maincpu,program,19400c   # (cheat)
edrandy2 @:maincpu,program,19400c   # (cheat)
edrandyj @:maincpu,program,19400c   # (cheat)
eeekkp @:maincpu,program,4c3a   # (cheat)
efdt @:maincpu,program,80cd   # (cheat)
egghunt @:maincpu,program,f0b1   # (cheat)
ejanhs @:maincpu,program,1762c   # (cheat)
elemgear @:maincpu,program,800529c0   # (cheat)
elevact2 @:maincpu,program,609fd24   # (cheat)
elevator @:maincpu,program,80a2
elevatora @:maincpu,program,80a2   # (cheat)
elevatorb @:maincpu,program,80a2   # (cheat)
elfin @:maincpu,program,36500   # (cheat)
elite @:maincpu,program,3a1   # (cheat)
elvact2u @:maincpu,program,400090   # (cheat)
elvactr @:maincpu,program,400090   # (cheat)
elvactrj @:maincpu,program,400090   # (cheat)
emeralda @:maincpu,program,7f47   # (cheat)
emeraldaj @:maincpu,program,7f47   # (cheat)
emeraldajb @:maincpu,program,7f47   # (cheat)
emeraldajd @:maincpu,program,7f47   # (cheat)
empcity @:maincpu,program,e000   # (cheat)
empcityfr @:maincpu,program,e000   # (cheat)
empcityi @:maincpu,program,e000   # (cheat)
empcityj @:maincpu,program,e000   # (cheat)
empcityu @:maincpu,program,e000   # (cheat)
endurob2 @:maincpu,program,40052   # (cheat)
endurobl @:maincpu,program,40052   # (cheat)
enduror @:maincpu,program,40052   # (cheat)
enduror1 @:maincpu,program,40052   # (cheat)
enduror1d @:maincpu,program,40052   # (cheat)
endurora @:maincpu,program,40052   # (cheat)
endurorb @:maincpu,program,40052   # (cheat)
endurord @:maincpu,program,40052   # (cheat)
enigma2 @:maincpu,program,2083   # (cheat)
enigma2a @:maincpu,program,2083   # (cheat)
enigma2b @:maincpu,program,2083   # (cheat)
eprom @:maincpu,program,3f7f55   # (cheat)
eprom2 @:maincpu,program,3f7f55   # (cheat)
ertictac @:maincpu,program,12f8   # (cheat)
ertictaca @:maincpu,program,12f8   # (cheat)
ertictacb @:maincpu,program,12f8   # (cheat)
esckids @:maincpu,program,5c   # (cheat)
esckidsj @:maincpu,program,5c   # (cheat)
esh @:maincpu,program,e3c6   # (cheat)
esha @:maincpu,program,e3c6   # (cheat)
eshb @:maincpu,program,e3c6   # (cheat)
espgal @:maincpu,program,8011e8   # (cheat)
espgal2 @:maincpu,program,c05eb57   # (cheat)
espgal2a @:maincpu,program,c05eb4b   # (cheat)
espgal2b @:maincpu,program,c05eb4b   # (cheat)
espgalbl @:maincpu,program,8011e8   # (cheat)
espial @:maincpu,program,5802   # (cheat)
espialj @:maincpu,program,5802   # (cheat)
espialn @:maincpu,program,5802   # (cheat)
espialu @:maincpu,program,5802   # (cheat)
esprade @:maincpu,program,101227   # (cheat)
espradej @:maincpu,program,101227   # (cheat)
espradejo @:maincpu,program,101227   # (cheat)
eswat @:maincpu,program,ffc07c   # (cheat)
eswatbl @:maincpu,program,ffc07c   # (cheat)
eswatbl2 @:maincpu,program,ffc07c   # (cheat)
eswatd @:maincpu,program,ffc07c   # (cheat)
eswatj @:maincpu,program,ffc07c   # (cheat)
eswatjd @:maincpu,program,ffc07c   # (cheat)
eswatu @:maincpu,program,ffc07c   # (cheat)
eswatud @:maincpu,program,ffc07c   # (cheat)
eto @:maincpu,program,200988   # (cheat)
etoa @:maincpu,program,200988   # (cheat)
euroch92 @:maincpu,program,102935   # (cheat)
euroch92j @:maincpu,program,102935   # (cheat)
evermoreu @:maincpu,program,7e0acf   # (cheat)
evilston @:maincpu,program,82b4   # (cheat)
evosocc @:maincpu,program,21dbb18   # (cheat)
excelsr @:maincpu,program,ff183a   # (cheat)
exctleag @:maincpu,program,ff2000   # (cheat)
exctleagd @:maincpu,program,ff2000   # (cheat)
exerion @:maincpu,program,6001   # (cheat)
exerionb @:maincpu,program,6001   # (cheat)
exerionb2 @:maincpu,program,6001   # (cheat)
exerionba @:maincpu,program,6001   # (cheat)
exeriont @:maincpu,program,6001   # (cheat)
exerizer @:maincpu,program,c001   # (cheat)
exerizerb @:maincpu,program,c001   # (cheat)
exodus @:maincpu,program,4002   # (cheat)
expendbl @:maincpu,program,800a0618   # (cheat)
explbrkr @:maincpu,program,100082   # (cheat)
explbrkrk @:maincpu,program,100082   # (cheat)
explorer @:maincpu,program,4002   # (cheat)
extdwnhl @:maincpu,program,20009d   # (cheat)
exzisus @:cpua,program,f80b   # (cheat)
exzisusa @:cpua,program,f80b   # (cheat)
exzisust @:cpua,program,f80b   # (cheat)
f1gpstar @:cpu1,program,f902f   # (cheat)
f1gpstar2 @:cpu1,program,f902f   # (cheat)
f1gpstar3 @:cpu1,program,f902f   # (cheat)
f1lap @:mainpcb:maincpu,program,20ede0   # (cheat)
f1lapj @:mainpcb:maincpu,program,20ede0   # (cheat)
f1lapt @:mainpcb:maincpu,program,20ede0   # (cheat)
fa @:maincpu,program,1043   # (cheat)
falcon @:maincpu,program,438f   # (cheat)
falconz @:maincpu,program,438f   # (cheat)
famgampk @:maincpu,program,801c387c   # (cheat)
fant4 @:maincpu,program,800b9e98   # (cheat)
fantasia @:maincpu,program,c80f82   # (cheat)
fantasiaa @:maincpu,program,c80f82   # (cheat)
fantasiab @:maincpu,program,c80f82   # (cheat)
fantasian @:maincpu,program,c80f82   # (cheat)
fantazia @:maincpu,program,8032   # (cheat)
fantland @:maincpu,program,3a58   # (cheat)
fantlanda @:maincpu,program,3a64   # (cheat)
fantsia2 @:maincpu,program,f80f82   # (cheat)
fantsia2a @:maincpu,program,f80f82   # (cheat)
fantsia2n @:maincpu,program,f80f82   # (cheat)
fantsy95 @:maincpu,program,c80f82   # (cheat)
fantzn2 @:maincpu,program,e000   # (cheat)
fantzn2x @:maincpu,program,23a691   # (cheat)
fantzn2xp @:maincpu,program,235415   # (cheat)
farmer @:maincpu,program,c068   # (cheat)
farwest @:maincpu,program,321a   # (cheat)
fbait @:maincpu,program,800b060a   # (cheat)
fbait2 @:maincpu,program,800c0f68   # (cheat)
fbait2bc @:maincpu,program,a4d9c   # (cheat)
fbaitbc @:maincpu,program,9b804   # (cheat)
fbaitmc @:maincpu,program,249b8c   # (cheat)
fbaitmca @:maincpu,program,249b8c   # (cheat)
fbaitmcj @:maincpu,program,249b8c   # (cheat)
fbaitmcu @:maincpu,program,249b8c   # (cheat)
fball @:maincpu,program,d49d   # (cheat)
fcockt2 @:maincpu,program,c425   # (cheat)
fcockt2a @:maincpu,program,c425   # (cheat)
fcockt_10 @:maincpu,program,c425   # (cheat)
fcockt_11 @:maincpu,program,c425   # (cheat)
fcockt_12 @:maincpu,program,c425   # (cheat)
fcockt_3 @:maincpu,program,c423   # (cheat)
fcockt_5 @:maincpu,program,c423   # (cheat)
fcockt_6 @:maincpu,program,c423   # (cheat)
fcockt_6a @:maincpu,program,c423   # (cheat)
fcockt_6b @:maincpu,program,c423   # (cheat)
fcockt_6c @:maincpu,program,c423   # (cheat)
fcockt_6d @:maincpu,program,c423   # (cheat)
fcockt_7 @:maincpu,program,c423   # (cheat)
fcockt_7a @:maincpu,program,c423   # (cheat)
fcockt_7b @:maincpu,program,c423   # (cheat)
fcockt_7c @:maincpu,program,c423   # (cheat)
fcockt_7d @:maincpu,program,c423   # (cheat)
fcockt_7e @:maincpu,program,c423   # (cheat)
fcockt_7f @:maincpu,program,c423   # (cheat)
fcockt_7g @:maincpu,program,c423   # (cheat)
fcockt_7h @:maincpu,program,c423   # (cheat)
fcockt_8 @:maincpu,program,c423   # (cheat)
fcockt_8a @:maincpu,program,c423   # (cheat)
fcockt_8b @:maincpu,program,c423   # (cheat)
fcockt_9 @:maincpu,program,c425   # (cheat)
fcombat @:maincpu,program,c001   # (cheat)
fcrash @:maincpu,program,ff804d   # (cheat)
fenixexpl @:maincpu,program,438f   # (cheat)
fenixn @:maincpu,program,438f   # (cheat)
feversos @:maincpu,program,101731   # (cheat)
ffight @:maincpu,program,ff804d   # (cheat)
ffighta @:maincpu,program,ff804d   # (cheat)
ffightae @:maincpu,program,ff804d   # (cheat)
ffightbl @:maincpu,program,ff804d   # (cheat)
ffightbla @:maincpu,program,ff804d   # (cheat)
ffightblb @:maincpu,program,ff804d   # (cheat)
ffightj @:maincpu,program,ff804d   # (cheat)
ffightj1 @:maincpu,program,ff804d   # (cheat)
ffightj2 @:maincpu,program,ff804d   # (cheat)
ffightj3 @:maincpu,program,ff804d   # (cheat)
ffightj4 @:maincpu,program,ff804d   # (cheat)
ffightjh @:maincpu,program,ff804d   # (cheat)
ffightu @:maincpu,program,ff804d   # (cheat)
ffightu1 @:maincpu,program,ff804d   # (cheat)
ffightua @:maincpu,program,ff804d   # (cheat)
ffightub @:maincpu,program,ff804d   # (cheat)
ffightuc @:maincpu,program,ff804d   # (cheat)
fforce @:maincpu,program,80093d50   # (cheat)
fforce2 @:maincpu,program,800cdc40   # (cheat)
fforcea @:maincpu,program,80093d50   # (cheat)
fforceb @:maincpu,program,80093d50   # (cheat)
ffrevng10 @:maincpu,program,605b101   # (cheat)
fghtatck @:maincpu,program,1043   # (cheat)
fghthist @:maincpu,program,100184   # (cheat)
fghthista @:maincpu,program,100184   # (cheat)
fghthistb @:maincpu,program,100184   # (cheat)
fghthistj @:maincpu,program,100184   # (cheat)
fghthistja @:maincpu,program,100184   # (cheat)
fghthistjb @:maincpu,program,100184   # (cheat)
fghthistu @:maincpu,program,100184   # (cheat)
fghthistua @:maincpu,program,100184   # (cheat)
fghthistub @:maincpu,program,100184   # (cheat)
fghthistuc @:maincpu,program,100184   # (cheat)
fgoal @:maincpu,program,18   # (cheat)
fgoala @:maincpu,program,18   # (cheat)
fightrol @:maincpu,program,c000   # (cheat)
finalb @:maincpu,program,101089   # (cheat)
finalbj @:maincpu,program,101089   # (cheat)
finalbu @:maincpu,program,101089   # (cheat)
finalizr @:maincpu,program,3b02   # (cheat)
finalizra @:maincpu,program,3b02   # (cheat)
finalizrb @:maincpu,program,3b02   # (cheat)
finalttr @:maincpu,program,100015   # (cheat)
findlove @:maincpu,program,183d05   # (cheat)
finehour @:maincpu,program,10001f   # (cheat)
finger @:maincpu,program,c0ac   # (cheat)
firebarr @:maincpu,program,e0037   # (cheat)
firebeas @:maincpu,program,4014   # (cheat)
firefox @:maincpu,program,15   # (cheat)
firefoxa @:maincpu,program,15   # (cheat)
fitter @:maincpu,program,8022   # (cheat)
fitterbl @:maincpu,program,8022   # (cheat)
fixeight @:maincpu,program,100327   # (cheat)
fixeighta @:maincpu,program,100327   # (cheat)
fixeightat @:maincpu,program,100327   # (cheat)
fixeightbl @:maincpu,program,100327   # (cheat)
fixeighth @:maincpu,program,100327   # (cheat)
fixeightht @:maincpu,program,100327   # (cheat)
fixeightj @:maincpu,program,100327   # (cheat)
fixeightjt @:maincpu,program,100327   # (cheat)
fixeightk @:maincpu,program,100327   # (cheat)
fixeightkt @:maincpu,program,100327   # (cheat)
fixeightt @:maincpu,program,100327   # (cheat)
fixeighttw @:maincpu,program,100327   # (cheat)
fixeighttwt @:maincpu,program,100327   # (cheat)
fixeightu @:maincpu,program,100327   # (cheat)
fixeightut @:maincpu,program,100327   # (cheat)
fjbuster @:maincpu,program,1063e9   # (cheat)
flamegun @:maincpu,program,62772   # (cheat)
flamegung @:maincpu,program,62772   # (cheat)
flamegunj @:maincpu,program,6277a   # (cheat)
flashgal @:maincpu,program,f001   # (cheat)
flashgala @:maincpu,program,f001   # (cheat)
flashgalk @:maincpu,program,f001   # (cheat)
flipjack @:maincpu,program,606a   # (cheat)
floritas @:maincpu,program,8032   # (cheat)
floritasm @:maincpu,program,8032   # (cheat)
flstory @:maincpu,program,e604   # (cheat)
flstoryo @:maincpu,program,e604   # (cheat)
flytiger @:maincpu,program,d903   # (cheat)
flytigera @:maincpu,program,d903   # (cheat)
flywarr @:maincpu,program,76   # (cheat)
fncywld @:maincpu,program,ff8024   # (cheat)
fntspcian @:maincpu,program,4002   # (cheat)
foolrace @:maincpu,program,ff01   # (cheat)
footchmp @:maincpu,program,102935   # (cheat)
forcebrk @:maincpu,program,406   # (cheat)
formatz @:maincpu,program,1ac   # (cheat)
fort2b @:maincpu,program,25863   # (cheat)
fort2ba @:maincpu,program,2581f   # (cheat)
fourplay @:maincpu,program,4002   # (cheat)
freezeat2 @:maincpu,program,90000665   # (cheat)
friskyt @:maincpu,program,7834   # (cheat)
friskyta @:maincpu,program,7834   # (cheat)
friskytb @:maincpu,program,7834   # (cheat)
frogger @:maincpu,program,83e1
fruitpc @:maincpu,program,10204dbc   # (cheat)
fsoccer @:maincpu,program,e113   # (cheat)
fsoccerb @:maincpu,program,e113   # (cheat)
fsoccerba @:maincpu,program,e113   # (cheat)
fsoccerj @:maincpu,program,e113   # (cheat)
fspiderb @:maincpu,program,8000   # (cheat)
fstarfrc @:maincpu,program,10126b   # (cheat)
fstarfrcj @:maincpu,program,10126b   # (cheat)
fstarfrcja @:maincpu,program,10126b   # (cheat)
fstarfrcw @:maincpu,program,10126b   # (cheat)
ftimpact @:maincpu,program,800f9458   # (cheat)
ftimpactg @:maincpu,program,800f9458   # (cheat)
ftimpactj @:maincpu,program,800f9458   # (cheat)
ftimpactu @:maincpu,program,800f9458   # (cheat)
ftimpcta @:maincpu,program,8010c218   # (cheat)
fullthrl @:maincpu,program,400823   # (cheat)
funkyjet @:maincpu,program,143869   # (cheat)
funkyjeta @:maincpu,program,143869   # (cheat)
funkyjeta2 @:maincpu,program,143869   # (cheat)
funkyjetj @:maincpu,program,143869   # (cheat)
futari10 @:maincpu,program,c0601e7   # (cheat)
futari15 @:maincpu,program,c0601e7   # (cheat)
futari15a @:maincpu,program,c0601e7   # (cheat)
futaribl @:maincpu,program,c0601e7   # (cheat)
futariblj @:maincpu,program,c0601e7   # (cheat)
fx @:maincpu,program,e001   # (cheat)
g13jnr @:maincpu,program,800e6ad8   # (cheat)
g13knd @:maincpu,program,3bc22c   # (cheat)
gaia @:maincpu,program,10257d   # (cheat)
gaialast @:maincpu,program,fe35f8   # (cheat)
gaiapols @:maincpu,program,60018d   # (cheat)
gaiapolsj @:maincpu,program,60018d   # (cheat)
gaiapolsu @:maincpu,program,60018d   # (cheat)
gaiaseed @:maincpu,program,800ca908   # (cheat)
gaiden @:maincpu,program,62f15   # (cheat)
gakupara @:maincpu,program,c11e   # (cheat)
gakupara102 @:maincpu,program,c11e   # (cheat)
galactic @:maincpu,program,2002   # (cheat)
galactica2 @:maincpu,program,8002   # (cheat)
galaktron @:maincpu,program,4002   # (cheat)
galap1 @:maincpu,program,4002   # (cheat)
galap2 @:maincpu,program,4002   # (cheat)
galap4 @:maincpu,program,4002   # (cheat)
